Column2,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project2, Amount ,Cost Centre,Order#,Column3,Column1,,,,,,,,,,,,
vendor 1005,Mar,2023,6101235210,2023-03-31,22.03.63," $19,176.25 ",SDS9090342,Project-286 - Vital Statistics Online Registration of Vital Events - Scope-1," $5,635.00 ",165155,165155,FVN,497,,,,,,,,,,,,
vendor 1005,Mar,2023,6101235210,2023-03-31,22.03.63," $19,176.25 ",SDS9090391,Project-307 - Corporater Proof of Concent- Scope-1, $230.00 ,930086521,0,DRLL,498,,,,,,,,,,,,
vendor 1005,Mar,2023,6101235210,2023-03-31,22.03.63," $19,176.25 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments," $8,136.25 ",Invoice,311107041,FVN,499,,,,,,,,,,,,
vendor 1005,Mar,2023,6101235210,2023-03-31,22.03.63," $19,176.25 ",SDS9090373,Project-296 - ERP - ERP Modernization - Scope-1," $5,175.00 ",940005087,311107461,ZDJ,500,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",SDS9090314,Project-271 -  IT Transformation Plan - Scope-1," $3,080.00 ",171293,941192092,FLM,501,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",SDS9089877,Travel MB GP Upgrade to 2016 - 0," $2,625.00 ",165039,311107504,FVN,502,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",RtQ080641,Energy Small Enhancements," $9,835.00 ",171318,941192584,TTB,503,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",SDS9090404,Project-371- Justice - IT Transformation Roadmap - LITE -Scope-1," $2,100.00 ",171236,0,TZN,504,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $2,625.00 ",171293,941192094,FVN,505,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",SDS9090319,Project-274 -  inFACT Security Upgrade - Scope-1, $455.00 ,171293,941192093,FVN,506,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228080,2023-03-31,22.03.42," $23,345.00 ",SDS9090393,Project-285 - Justice Phone System - Scope-1," $2,625.00 ",171293,411114208,FVN,507,,,,,,,,,,,,
vendor 1030,Mar,2023,6101231070,2023-03-31,3647," $12,180.00 ",RtQ090333,Cyber Risk Reduction ," $11,580.00 ",171225,411113962,TTB,508,,,,,,,,,,,,
vendor 1030,Mar,2023,6101231070,2023-03-31,3647," $12,180.00 ",SDS9090226,0119-14-Project B - IP Telephony, $600.00 ,171318,941192498,TTB,509,,,,,,,,,,,,
vendor 1042,Mar,2023,6101238722,2023-03-31,287064," $14,739.25 ",RtQ090333,Cyber Risk Reduction ," $14,739.25 ",171225,411113962,TTB,510,,,,,,,,,,,,
vendor 1005,Mar,2023,6101247349,2023-03-31,22.03.65," $23,345.00 ",SDS9090311,Project-265 - Fishery Management System - Scope-1," $4,655.00 ",171293,941192081,DRLL,511,,,,,,,,,,,,
vendor 1005,Mar,2023,6101247349,2023-03-31,22.03.65," $23,345.00 ",SDS9090393,Project-285 - Justice Phone System - Scope-1," $4,480.00 ",171293,411114208,FVN,512,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228086,2023-03-31,22.03.65," $23,345.00 ",SDS9090311,Project-265 - Fishery Management System - Scope-1," $6,930.00 ",171293,941192081,DRLL,513,,,,,,,,,,,,
vendor 1005,Mar,2023,6101228086,2023-03-31,22.03.65," $23,345.00 ",SDS9090393,Project-285 - Justice Phone System - Scope-1," $7,280.00 ",171293,411114208,FVN,514,,,,,,,,,,,,
vendor 1041,Mar,2023,6101242881,2023-03-31,2899," $20,010.00 ",SDS9090226,0119-14-Project B - IP Telephony, $900.00 ,171318,941192498,TTB,515,,,,,,,,,,,,
vendor 1041,Mar,2023,6101242881,2023-03-31,2899," $20,010.00 ",SDS9090363,Project-295 - eConsent," $16,050.00 ",171225,411113663,TZN,516,,,,,,,,,,,,
vendor 1041,Mar,2023,6101242881,2023-03-31,2899," $20,010.00 ",SDS9090383,Project-298 - LAB System Replacement - Implementation," $3,060.00 ",171225,411114213,TZN,517,,,,,,,,,,,,
vendor 1041,Feb,2023,6101219233,2023-03-03,2856," $15,587.50 ",SDS9090226,0119-14-Project B - IP Telephony," $8,057.50 ",171318,941192498,TTB,518,,,,,,,,,,,,
vendor 1041,Feb,2023,6101219233,2023-03-03,2856," $15,587.50 ",SDS9090383,Project-298 - LAB System Replacement - Implementation," $2,310.00 ",171225,411114213,TZN,519,,,,,,,,,,,,
vendor 1041,Feb,2023,6101242881,2023-03-03,2856," $15,587.50 ",SDS9090226,0119-14-Project B - IP Telephony, $720.00 ,171318,941192498,TTB,520,,,,,,,,,,,,
vendor 1041,Feb,2023,6101242881,2023-03-03,2856," $15,587.50 ",SDS9090383,Project-298 - LAB System Replacement - Implementation," $4,500.00 ",171225,411114213,TZN,521,,,,,,,,,,,,
vendor 1005,Mar,2023,6101237948,2023-03-31,22.03.35," $16,820.00 ",SDS9090465,Project-1026 Xylem FlygtCloud Pump Control System - Scope-1," $3,335.00 ",190635,311107706,ZDT,522,,,,,,,,,,,,
vendor 1005,Mar,2023,6101237948,2023-03-31,22.03.35," $16,820.00 ",SDS9090406,Project-349 -  CRM System - Scope-1," $1,450.00 ",171193,0,TZN,523,,,,,,,,,,,,
vendor 1005,Mar,2023,6101237948,2023-03-31,22.03.35," $16,820.00 ",SDS9090105,Corporater - Balanced Scorecard," $6,960.00 ",195403; IO 100013486; PO 4501231722,311107217,SKJ,524,,,,,,,,,,,,
vendor 1005,Mar,2023,6101237948,2023-03-31,22.03.35," $16,820.00 ",SDS9089877,Travel MB GP Upgrade to 2016 - 0," $5,075.00 ",165039,311107504,FVN,525,,,,,,,,,,,,
vendor 1011,Mar,2023,6101237947,2023-03-31,388," $33,312.50 ",RtQ080641,Energy Small Enhancements," $33,312.50 ",171318,941192584,TTB,526,,,,,,,,,,,,
vendor 1011,Mar,2023,6101261168,2023-03-31,390," $20,010.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $20,010.00 ",171225,411113089,TTB,527,,,,,,,,,,,,
vendor 1005,Mar,2023,6101261169,2023-03-31,22.03.16," $23,345.00 ",RtQ090333,Cyber Risk Reduction ," $23,345.00 ",171225,411113962,TTB,528,,,,,,,,,,,,
vendor 1005,Mar,2023,6101240010,2023-03-31,22.03.61," $24,178.75 ",RtQ090333,Cyber Risk Reduction ," $24,178.75 ",171225,411113962,TTB,529,,,,,,,,,,,,
vendor 1028,Mar,2023,6101226297,2023-03-31,9202043468," $19,560.00 ",SDS9090451,Project-1020-Student Aid Backend Intregration-Implementation," $5,340.00 ",165127,311107702,FVN,530,,,,,,,,,,,,
vendor 1028,Mar,2023,6101226297,2023-03-31,9202043468," $19,560.00 ",SDS9090325,Project-278 - Chief Medical Examiner System Upgrade Replace - Scope-1," $6,390.00 ",171293,941192097,SKJ,531,,,,,,,,,,,,
vendor 1028,Mar,2023,6101226297,2023-03-31,9202043468," $19,560.00 ",SDS9090327,Project-282 - Boilers and Elevators: Project Reset - Scope-1," $5,760.00 ",171293,941192121,MR,532,,,,,,,,,,,,
vendor 1028,Mar,2023,6101226297,2023-03-31,9202043468," $19,560.00 ",SDS9090016,Development Tracking System Project - Scope-1 (Project-171), $240.00 ,165127,311107207,FVN,533,,,,,,,,,,,,
vendor 1028,Mar,2023,6101226297,2023-03-31,9202043468," $19,560.00 ",SDS9090347,Project-288 - Server Analysis for Francophone Affairs - Scope-1," $1,830.00 ",100013609,311107460,HSLL,534,,,,,,,,,,,,
vendor 1038,Mar,2023,6101209272,2023-03-31,BILL003544," $24,840.00 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $24,840.00 ",171318,941192357,TTB,535,,,,,,,,,,,,
vendor 1023,Mar,2023,6101240857,2023-03-31,IS-234282," $22,427.88 ",SDS9090324,"Project-281 - New Inspection, Payment and Permitting portal (IT Roadmap) - Scope-1"," $7,397.50 ",171293,941192099,MR,536,,,,,,,,,,,,
vendor 1023,Mar,2023,6101240857,2023-03-31,IS-234282," $22,427.88 ",SDS9090248,LIM - I - Database SRVs," $4,741.13 ",195006,311107300,SKJ,537,,,,,,,,,,,,
vendor 1023,Mar,2023,6101240857,2023-03-31,IS-234282," $22,427.88 ",SDS9089456,Pandemic Planning," $10,289.25 ",200040925,311107166,MV,538,,,,,,,,,,,,
vendor 1031,Feb,2023,6101234346,2023-02-28,23450," $13,086.25 ",SOM7090201,Blotter Management Process Project," $4,132.50 ",200040885,311107303,MV,539,,,,,,,,,,,,
vendor 1031,Feb,2023,6101242230,2023-02-28,23450," $13,086.25 ",SOM7090201,Blotter Management Process Project," $8,953.75 ",200040885,311107303,MV,540,,,,,,,,,,,,
vendor 1031,Mar,2023,6101242230,2023-03-31,23736," $15,841.25 ",SOM7090201,Blotter Management Process Project," $15,841.25 ",200040885,311107303,MV,541,,,,,,,,,,,,
vendor 1023,Mar,2023,6101227460,2023-03-31,IS-234205," $9,680.00 ",SDS9090093,RFSO Transition Project -  Scope-1 (Project-214), $638.00 ,171318,941192469,TTB,542,,,,,,,,,,,,
vendor 1023,Mar,2023,6101227460,2023-03-31,IS-234205," $9,680.00 ",SDS9090220,TTS Small Enhancements, $726.00 ,195113,311107090,SKJ,543,,,,,,,,,,,,
vendor 1023,Mar,2023,6101227460,2023-03-31,IS-234205," $9,680.00 ",SDS9090455,Project-1023 - HOMS Linux Upgrade - Scope-1, $946.00 ,175521,311107704,HSLL,544,,,,,,,,,,,,
vendor 1023,Mar,2023,6101227460,2023-03-31,IS-234205," $9,680.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $7,370.00 ",171225,411113089,TTB,545,,,,,,,,,,,,
vendor 1005,Mar,2023,6101247333,2023-03-31,22.03.112," $16,312.50 ",SDS9090314,Project-271 -  IT Transformation Plan - Scope-1," $2,093.75 ",171293,941192092,FLM,546,,,,,,,,,,,,
vendor 1005,Mar,2023,6101247333,2023-03-31,22.03.112," $16,312.50 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments," $1,937.50 ",Invoice,311107041,FVN,547,,,,,,,,,,,,
vendor 1005,Mar,2023,6101247333,2023-03-31,22.03.112," $16,312.50 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $2,000.00 ",135150; ICT Scoping Fund,941192122,STH,548,,,,,,,,,,,,
vendor 1005,Mar,2023,6101247333,2023-03-31,22.03.112," $16,312.50 ",SDS9090373,Project-296 - ERP - ERP Modernization - Scope-1," $2,125.00 ",940005087,311107461,ZDJ,549,,,,,,,,,,,,
vendor 1005,Mar,2023,6101227462,2023-03-31,22.03.112," $16,312.50 ",SDS9090314,Project-271 -  IT Transformation Plan - Scope-1," $2,218.75 ",171293,941192092,FLM,550,,,,,,,,,,,,
vendor 1005,Mar,2023,6101227462,2023-03-31,22.03.112," $16,312.50 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments," $1,937.50 ",Invoice,311107041,FVN,551,,,,,,,,,,,,
vendor 1005,Mar,2023,6101227462,2023-03-31,22.03.112," $16,312.50 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $1,875.00 ",135150; ICT Scoping Fund,941192122,STH,552,,,,,,,,,,,,
vendor 1005,Mar,2023,6101227462,2023-03-31,22.03.112," $16,312.50 ",SDS9090373,Project-296 - ERP - ERP Modernization - Scope-1," $2,125.00 ",940005087,311107461,ZDJ,553,,,,,,,,,,,,
vendor 1011,Mar,2023,6101234343,2023-03-31,389," $25,012.50 ",RtQ080641,Energy Small Enhancements," $23,212.50 ",171318,941192584,TTB,554,,,,,,,,,,,,
vendor 1011,Mar,2023,6101234343,2023-03-31,389," $25,012.50 ",SDS9090325,Project-278 - Chief Medical Examiner System Upgrade Replace - Scope-1," $1,800.00 ",171293,941192097,SKJ,555,,,,,,,,,,,,
vendor 1023,Mar,2024,6101239119,2024-03-31,IS-244901," $6,882.00 ",RtQ090054,Microsoft 365  (Project-193)," $2,849.00 ",171225,941188172,TTB,556,,,,,,,,,,,,
vendor 1023,Mar,2024,6101239119,2024-03-31,IS-244901," $6,882.00 ",SDS9090260,Project-247-MB Child Care Search Tool - Scope-1, $148.00 ,195112,311107506,SKJ,557,,,,,,,,,,,,
vendor 1023,Mar,2024,6101239119,2024-03-31,IS-244901," $6,882.00 ",SDS9090230,Project-218 - Archaeological Database and Records - Scope-1, $888.00 ,110889,311107263,DRLL,558,,,,,,,,,,,,
vendor 1023,Mar,2024,6101239119,2024-03-31,IS-244901," $6,882.00 ",SDS9090621,Project-1084 - Corporate Roadmap," $2,997.00 ",,,,559,,,,,,,,,,,,
vendor 1030,Mar,2024,6101247502,2024-03-31,1221," $20,677.00 ",SDS9090640,Project-1109 FVPP Web Based Solution - Implementation, $372.00 ,,,,560,,,,,,,,,,,,
vendor 1030,Mar,2024,6101247502,2024-03-31,1221," $20,677.00 ",SDS9090641,Project-1116 - Application Risk Mitigation Project," $12,958.00 ",,,,561,,,,,,,,,,,,
vendor 1030,Mar,2024,6101247502,2024-03-31,1221," $20,677.00 ",SDS9090652,Project-1117 - IT Asset Health Assessment Project," $7,347.00 ",,,,562,,,,,,,,,,,,
vendor 1033,Mar,2024,6101236733,2024-03-31,C912437," $19,937.50 ",SDS9090269,Project-253 - ESD Transformation Consultation - Implementation, $125.00 ,3650600,311107500,FVN,563,,,,,,,,,,,,
vendor 1033,Mar,2024,6101236733,2024-03-31,C912437," $19,937.50 ",SDS9089109,Windows 10 Project Admin," $2,750.00 ",165239,311107147,FVN,564,,,,,,,,,,,,
vendor 1033,Mar,2024,6101236733,2024-03-31,C912437," $19,937.50 ",SDS9090105,Corporater - Balanced Scorecard," $6,625.00 ",195403; IO 100013486; PO 4501231722,311107217,SKJ,565,,,,,,,,,,,,
vendor 1033,Mar,2024,6101236733,2024-03-31,C912437," $19,937.50 ",SDS9090016,Development Tracking System Project - Scope-1 (Project-171)," $4,125.00 ",165127,311107207,FVN,566,,,,,,,,,,,,
vendor 1033,Mar,2024,6101236733,2024-03-31,C912437," $19,937.50 ",SDS9090309,Project-266 - Decision Support System for Animal Emergencies - Scope-1," $6,312.50 ",171293,941192083,DRLL,567,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",SDS9090327,Project-282 - Boilers and Elevators: Project Reset - Scope-1," $6,665.00 ",171293,941192121,MR,568,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",SDS9089423,Corporate Legal Billing System ," $1,550.00 ",100012912,311107265,SKJ,569,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",SDS9090194,FleetNet Replacement Project, $775.00 ,215747,311107059,MR,570,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",SDS9090248,LIM - I - Database SRVs," $1,123.75 ",195006,311107300,SKJ,571,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",RtQ087515,0001-13-Project B Workplace Tech. SRVs Proj.," $1,433.75 ",,,,572,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",RtQ090054,Microsoft 365  (Project-193)," $5,657.50 ",171225,941188172,TTB,573,,,,,,,,,,,,
vendor 1005,Mar,2024,6101240016,2024-03-31,23.03.29," $25,846.25 ",SDS9090393,Project-285 - Justice Phone System - Scope-1," $8,641.25 ",171293,411114208,FVN,574,,,,,,,,,,,,
vendor 1005,Mar,2024,6101286270,2024-03-31,23.03.54," $21,677.50 ",SDS9090654,Project-1120 - APM Replacement (SN - Asset Management)," $1,300.00 ",,,,575,,,,,,,,,,,,
vendor 1005,Mar,2024,6101286270,2024-03-31,23.03.54," $21,677.50 ",SDS9090591,Project-1074 - Windows 10 21H2 Upgrade," $5,492.50 ",,,,576,,,,,,,,,,,,
vendor 1005,Mar,2024,6101286270,2024-03-31,23.03.54," $21,677.50 ",SDS9090211,Microsoft 365 Project - Phase 2 (Project-202)," $11,732.50 ",165155,311107058,FVN,577,,,,,,,,,,,,
vendor 1005,Mar,2024,6101286270,2024-03-31,23.03.54," $21,677.50 ",SDS9090574,Project-1060 - Apprenticeship (ACIS) Upgrade and Support," $3,152.50 ",,,,578,,,,,,,,,,,,
vendor 1042,Mar,2024,6101259802,2024-04-04,17530," $23,845.25 ",SDS9090593,Project-1083 CFSA Security Upgrade Project," $23,845.25 ",,,,579,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286349,2024-03-31,1201," $14,877.00 ",SDS9089648,XY 2747 Website Searchable DB," $14,877.00 ",930084808,311107183,SKJ,580,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",SDS9089648,XY 2747 Website Searchable DB," $16,591.75 ",930084808,311107183,SKJ,581,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",SOM7082438,Oracle Reporting System Replacement Scope-1 (Project-122), $133.00 ,,,,582,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",SDS9090591,Project-1074 - Windows 10 21H2 Upgrade, $133.00 ,,,,583,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",SDS9090211,Microsoft 365 Project - Phase 2 (Project-202), $931.00 ,165155,311107058,FVN,584,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",SDS9090363,Project-295 - eConsent," $1,695.75 ",171225,411113663,TZN,585,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",CON7088669,QR- Small Enhancements," $1,296.75 ",171318,941192356,TTB,586,,,,,,,,,,,,
vendor 1030,Mar,2024,6101286205,2024-03-31,1232," $20,914.25 ",SOM7089804,VOCC - Small Enhancements, $133.00 ,930092432,171318,TTB,587,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286277,2024-03-31,22112," $15,507.75 ",SDS9090327,Project-282 - Boilers and Elevators: Project Reset - Scope-1," $2,464.50 ",171293,941192121,MR,588,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286277,2024-03-31,22112," $15,507.75 ",SDS9090230,Project-218 - Archaeological Database and Records - Scope-1," $4,743.00 ",110889,311107263,DRLL,589,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286277,2024-03-31,22112," $15,507.75 ",SDS9090560,Project-1058 - Quote PowToon - Scope-1," $1,557.75 ",,,,590,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286277,2024-03-31,22112," $15,507.75 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $1,790.25 ",171293,941192094,FVN,591,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286277,2024-03-31,22112," $15,507.75 ",SDS9090267,Project-251-Survey Monkey Tool - Scope-1, $93.00 ,930086695,0,DRLL,592,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286277,2024-03-31,22112," $15,507.75 ",SDS9090393,Project-285 - Justice Phone System - Scope-1," $4,859.25 ",171293,411114208,FVN,593,,,,,,,,,,,,
vendor 1018,Mar,2024,6101259740,2024-03-31,22108," $19,977.50 ",SDS9090432,ERP-3170-COVID-19 Absence codes," $19,977.50 ",IPC 171187,941193243,TZN,594,,,,,,,,,,,,
vendor 1005,Mar,2024,6101248366,2024-03-31,23.03.56," $17,902.50 ",SDS9081277,SFA - ACE Maintenance," $17,902.50 ",250163,311107174,ZDT,595,,,,,,,,,,,,
vendor 1003,Mar,2024,6101279222,2024-03-31,4445," $17,871.25 ",SDS9090382,Technology–ERP Project-300 Procurement - ERP Modernization," $1,631.25 ",171225,411114210,TZN,596,,,,,,,,,,,,
vendor 1003,Mar,2024,6101279222,2024-03-31,4445," $17,871.25 ",SDS9090363,Project-295 - eConsent," $16,240.00 ",171225,411113663,TZN,597,,,,,,,,,,,,
vendor 1003,Mar,2024,6101290139,2024-03-31,4442," $17,255.00 ",SDS9090353,Project B – Bannerflow Project - Scope-1 (Project-115)," $17,255.00 ",171318,941192721,TTB,598,,,,,,,,,,,,
vendor 1041,Mar,2024,6101247340,2024-03-31,3644," $10,875.00 ",SDS9090481,Project-1032 Criminal Incident and Analytics System - Scope-1," $6,343.75 ",,,,599,,,,,,,,,,,,
vendor 1041,Mar,2024,6101247340,2024-03-31,3644," $10,875.00 ",SOM7087609,FOUR-Rhumba Upgrade on Citrix Farm," $4,531.25 ",,,,600,,,,,,,,,,,,
vendor 1029,Mar,2024,6101235215,2024-03-31,S44793," $17,508.75 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $17,508.75 ",171318,941192357,TTB,601,,,,,,,,,,,,
vendor 1003,Jan,2024,6101286346,2024-01-31,4375," $19,031.25 ",RtQ090054,Microsoft 365  (Project-193)," $19,031.25 ",171225,941188172,TTB,602,,,,,,,,,,,,
vendor 1003,Mar,2024,6101286346,2024-03-31,4446," $20,843.75 ",RtQ090054,Microsoft 365  (Project-193)," $20,843.75 ",171225,941188172,TTB,603,,,,,,,,,,,,
vendor 1041,Mar,2024,6101223619,2024-03-31,3635," $12,735.00 ",SDS9090361,IT Demand Planning Activities," $12,735.00 ",171318,0,TTB,604,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286285,2024-03-31,22113," $16,341.50 ",SDS9090640,Project-1109 FVPP Web Based Solution - Implementation," $11,833.50 ",,,,605,,,,,,,,,,,,
vendor 1018,Mar,2024,6101286285,2024-03-31,22113," $16,341.50 ",SDS9090683,TCF140 - Project B-Cellular Mobility Contract," $4,508.00 ",,,,606,,,,,,,,,,,,
vendor 1031,Feb,2024,6101285116,2024-02-28,27363.27394," $4,495.00 ",SDS9090363,Project-295 - eConsent," $4,495.00 ",171225,411113663,TZN,607,,,,,,,,,,,,
vendor 1031,Mar,2024,6101285116,2024-03-31,27394.2745," $24,722.50 ",SDS9090384,Technology–ERP Project-301 Core Finance - ERP Modernization," $15,732.50 ",171225,411114211,TZN,608,,,,,,,,,,,,
vendor 1031,Mar,2024,6101285116,2024-03-31,27394.2745," $24,722.50 ",SDS9090363,Project-295 - eConsent," $8,990.00 ",171225,411113663,TZN,609,,,,,,,,,,,,
vendor 1030,Mar,2024,6101254782,2024-03-31,1216," $19,843.25 ",SDS9090619,Project-1097 Disability Income Support Program," $7,378.00 ",,,,610,,,,,,,,,,,,
vendor 1030,Mar,2024,6101254782,2024-03-31,1216," $19,843.25 ",SDS9090194,FleetNet Replacement Project, $357.00 ,215747,311107059,MR,611,,,,,,,,,,,,
vendor 1030,Mar,2024,6101254782,2024-03-31,1216," $19,843.25 ",SDS9090672,FDM-68554-Upgrade and Migration to DC1," $6,188.00 ",,,,612,,,,,,,,,,,,
vendor 1030,Mar,2024,6101254782,2024-03-31,1216," $19,843.25 ",SDS9090230,Project-218 - Archaeological Database and Records - Scope-1," $1,428.00 ",110889,311107263,DRLL,613,,,,,,,,,,,,
vendor 1030,Mar,2024,6101254782,2024-03-31,1216," $19,843.25 ",SDS9090621,Project-1084 - Corporate Roadmap," $4,492.25 ",,,,614,,,,,,,,,,,,
vendor 1030,Mar,2024,6101257333,2024-03-31,1231," $24,178.75 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $24,178.75 ",171318,941192357,TTB,615,,,,,,,,,,,,
vendor 1031,Mar,2024,6101257880,2024-03-31,27485," $20,097.00 ",SDS9090355,Project-292-Traffic Management System - Implementation," $11,088.00 ",140010,311107403,ZDK,616,,,,,,,,,,,,
vendor 1031,Mar,2024,6101257880,2024-03-31,27485," $20,097.00 ",SDS9090351,Project-291 - Completion Families IT Roadmap - Scope-1," $3,465.00 ",0,311107501,MV,617,,,,,,,,,,,,
vendor 1031,Mar,2024,6101257880,2024-03-31,27485," $20,097.00 ",SDS9090153,Project-207 - PRS - Payment Gate--# 5 - 10%," $1,386.00 ",135072,311107233,STH,618,,,,,,,,,,,,
vendor 1031,Mar,2024,6101257880,2024-03-31,27485," $20,097.00 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $2,772.00 ",171293,941192094,FVN,619,,,,,,,,,,,,
vendor 1031,Mar,2024,6101257880,2024-03-31,27485," $20,097.00 ",SDS9090373,Project-296 - ERP - ERP Modernization - Scope-1," $1,386.00 ",940005087,311107461,ZDJ,620,,,,,,,,,,,,
vendor 1003,Mar,2024,6101253040,2024-03-31,4444," $22,330.00 ",SDS9090260,Project-247-MB Child Care Search Tool - Scope-1," $3,780.00 ",195112,311107506,SKJ,621,,,,,,,,,,,,
vendor 1003,Mar,2024,6101253040,2024-03-31,4444," $22,330.00 ",SDS9090700,Project-1124 CCO/SCCM Modernization, $420.00 ,,,,622,,,,,,,,,,,,
vendor 1003,Mar,2024,6101253040,2024-03-31,4444," $22,330.00 ",SDS9089160,Grants Portal - 0," $8,400.00 ",215347,311107269,MR,623,,,,,,,,,,,,
