Vendor,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project, Amount ,Cost Centre,Order#,Dept
vendor 1042,Sep,2021,4501206900,2021-10-11,2572," $13,800.00 ",SDS7090191,Student Records Management System - PDO-228," $4,657.50 ",215748,300007509,MR
vendor 1042,Sep,2021,4501215292,2021-10-11,2576," $15,592.50 ",SDS7089920,LEG - Data Center Migration," $12,870.00 ",171225,100013089,LEG
vendor 1042,Sep,2021,4501215292,2021-10-11,2576," $15,592.50 ",SOM7081511,FIN - I - Hosting Services," $2,722.50 ",171318,930092437,FIN
vendor 1042,Sep,2021,4501219233,2021-10-11,2580," $19,112.50 ",SDS7090226,2021 - Special 1 - PDO-236," $19,112.50 ",171318,930092498,BTT
vendor 1042,Sep,2021,4501172574,2021-10-11,2584," $10,875.00 ",CIO7080621,Procurement - Services," $10,875.00 ",171318,930092701,BTT
vendor 1042,Sep,2021,4501215314,2021-10-11,2585," $27,550.00 ",CIO7087985,Audit & Risk Management - General," $27,550.00 ",171318,930092583,BTT
vendor 1042,Sep,2021,4501200191,2021-10-11,2586," $18,056.25 ",CIO7089502,Project Delivery Process," $18,056.25 ",171318,930092357,BTT
vendor 1042,Sep,2021,4501214155,2021-10-11,2587," $5,407.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $5,407.50 ",171225,100013962,BTT
vendor 1042,Sep,2021,4501225192,2021-10-11,2588," $20,165.00 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $20,165.00 ",171225,100013962,BTT
vendor 1033,Jun,2021,4501209289,2021-06-30,2589," $19,031.25 ",SDS7090217,Management SAN Replacement," $4,218.75 ",171205,100013900,BTT
vendor 1033,Jun,2021,4501209289,2021-06-30,2589," $19,031.25 ",SDS7090216,RAZ San Replacement," $4,187.50 ",171205,100013901,CEN - AIR
vendor 1033,Jun,2021,4501209289,2021-06-30,2589," $19,031.25 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping, $687.50 ,171225,100013089,BTT
vendor 1033,Jun,2021,4501209289,2021-06-30,2589," $19,031.25 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $9,937.50 ",171225,930088172,BTT
vendor 1042,Sep,2021,4501219235,2021-10-11,2594," $35,525.00 ",CIO7080641,Enterprise Architecture," $35,525.00 ",171318,930092584,BTT
vendor 1042,Sep,2021,4501223621,2021-10-13,2596," $21,025.00 ",SDS7090317,PDO-274 -  inFACT Security Upgrade - Scoping," $6,525.00 ",171293,930092091,FAM
vendor 1042,Sep,2021,4501223621,2021-10-13,2596," $21,025.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $7,250.00 ",171293,930092092,FAM
vendor 1042,Sep,2021,4501223621,2021-10-13,2596," $21,025.00 ",SDS7090319,PDO-275 - PGT SOA Accounting System Replacement - Scoping," $7,250.00 ",171293,930092093,FIN
vendor 1042,Sep,2021,4501223619,2021-10-16,2597," $12,195.00 ",SDS7090361,IT Hardware Project," $12,195.00 ",171318,0,BTT
vendor 1042,Sep,2021,4501196846,2021-11-03,2603," $16,675.00 ",SDS7089327,TCF122 - Collections - Scoping," $1,840.00 ",135139,300007164,JUS
vendor 1042,Sep,2021,4501196846,2021-11-03,2603," $16,675.00 ",SDS7089258,TCF122 Collections - D&I," $7,705.00 ",171318,300007164,JUS
vendor 1042,Sep,2021,4501196846,2021-11-03,2603," $16,675.00 ",SDS7090017,Student Level Data Initiative - Scoping (PDO-197)," $2,472.50 ",190392,300007206,EDT
vendor 1042,Sep,2021,4501196846,2021-11-03,2603," $16,675.00 ",SDS7090220,Update Inmate Phones File Transfer - PDO-234, $747.50 ,195113,300007090,JUS
vendor 1042,Sep,2021,4501196846,2021-11-03,2603," $16,675.00 ",SDS7090263,PDO-249-Maximizer Upgrade UAT and PRD Environments," $1,610.00 ",195344,300007507,JUS
vendor 1042,Sep,2021,4501196846,2021-11-03,2603," $16,675.00 ",SDS7087157,PNP-125073-Enhancement 1.0.30, $115.00 ,250227,300007069,BTT
vendor 1042,Sep,2021,4501200258,2021-10-14,2605," $22,910.00 ",CIO7089502,Project Delivery Process," $22,910.00 ",171318,930092357,BTT
vendor 1033,Jun,2021,4501209287,2021-06-30,2611," $19,999.50 ",SDS7090093,RFSO Transition Project - D&I (PDO-214)," $19,999.50 ",171318,930092469,BTT
vendor 1042,Oct,2021,4501222423,2021-11-09,2620," $28,275.00 ",SDS7090345,SPD - Application Optimization," $28,275.00 ",171318,930092720,BTT
vendor 1042,Oct,2021,4501222450,2021-11-09,2621," $18,125.00 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $18,125.00 ",171194,300007183,JUS
vendor 1042,Oct,2021,4501219233,2021-11-09,2625," $22,440.00 ",SDS7090226,2021 - Special 1 - PDO-236," $22,440.00 ",171318,930092498,BTT
vendor 1042,Oct,2021,4501219235,2021-11-09,2635," $35,525.00 ",CIO7080641,Enterprise Architecture," $17,762.50 ",171318,930092584,BTT
vendor 1042,Oct,2021,4501231072,2021-11-09,2635," $35,525.00 ",CIO7080641,Enterprise Architecture," $17,762.50 ",171318,930092584,BTT
vendor 1042,Oct,2021,4501172574,2021-11-09,2636," $10,481.25 ",CIO7080621,Procurement - Services," $10,481.25 ",171318,930092701,BTT
vendor 1033,Jun,2021,4501215690,2021-06-30,2639," $17,704.50 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $5,577.75 ",111173,300007266,ARD
vendor 1033,Jun,2021,4501215690,2021-06-30,2639," $17,704.50 ",SDS7089753,AGR - Replace VetLab, $444.00 ,111508,300007186,AGR
vendor 1033,Jun,2021,4501215690,2021-06-30,2639," $17,704.50 ",SDS7090153,Archaeological Database and Records - PDO-218," $8,158.50 ",135072,300007233,SCH
vendor 1042,Oct,2021,4501223621,2021-11-09,2639," $21,025.00 ",SDS7090317,PDO-274 -  inFACT Security Upgrade - Scoping," $6,525.00 ",171293,930092091,FAM
vendor 1042,Oct,2021,4501223621,2021-11-09,2639," $21,025.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $7,250.00 ",171293,930092092,FAM
vendor 1042,Oct,2021,4501223621,2021-11-09,2639," $21,025.00 ",SDS7090319,PDO-275 - PGT SOA Accounting System Replacement - Scoping," $7,250.00 ",171293,930092093,FIN
vendor 1033,Jun,2021,4501215690,2021-06-30,2639," $17,704.50 ",SDS7089762,JUS – TIF Import Docs into PRISM (PDO-055)," $1,970.25 ",171318,300007191,JUS
vendor 1033,Jun,2021,4501215690,2021-06-30,2639," $17,704.50 ",CON7089874,Pandemic Planning," $1,554.00 ",171318,930092402,BTT
vendor 1042,Oct,2021,4501215292,2021-11-09,2641," $15,950.00 ",SDS7089920,LEG - Data Center Migration," $12,815.00 ",171225,100013089,LEG
vendor 1042,Oct,2021,4501215292,2021-11-09,2641," $15,950.00 ",SOM7081511,FIN - I - Hosting Services," $3,135.00 ",171318,930092437,FIN
vendor 1042,Oct,2021,4501231078,2021-11-09,2643," $27,550.00 ",CIO7087985,Audit & Risk Management - General," $4,132.50 ",171318,930092583,BTT
vendor 1042,Oct,2021,4501215314,2021-11-09,2643," $27,550.00 ",CIO7087985,Audit & Risk Management - General," $23,417.50 ",171318,930092583,BTT
vendor 1042,Oct,2021,4501206900,2021-11-09,2644," $15,841.25 ",SDS7090173,Companies Online 2008 SQL Server and Win. OS Upgrade - PDO-222," $1,178.75 ",171194,300007279,FIN
vendor 1042,Oct,2021,4501206900,2021-11-09,2644," $15,841.25 ",SDS7090192,Mobile Assessment Interface - PDO-229," $4,053.75 ",215122,300004241,MR
vendor 1042,Oct,2021,4501206900,2021-11-09,2644," $15,841.25 ",SDS7089160,Grants Portal - Scoping," $6,871.25 ",215347,300007269,MR
vendor 1042,Oct,2021,4501206900,2021-11-09,2644," $15,841.25 ",SDS7090191,Student Records Management System - PDO-228," $3,737.50 ",215748,300007509,MR
vendor 1042,Oct,2021,4501209283,2021-11-09,2646," $18,125.00 ",SDS7090210,Network Modernization Implementation  - PDO-232," $17,218.75 ",171205,100014100,BTT
vendor 1042,Oct,2021,4501209283,2021-11-09,2646," $18,125.00 ",SDS7089920,LEG - Data Center Migration, $906.25 ,171225,100013089,LEG
vendor 1042,Oct,2021,4501200191,2021-11-09,2650," $23,760.00 ",CIO7089502,Project Delivery Process," $23,760.00 ",171318,930092357,BTT
vendor 1042,Oct,2021,4501209294,2021-11-09,2651," $26,932.50 ",SDS7089648,QE 2941 - Courts Modernization Implementation, $380.00 ,171194,300007183,JUS
vendor 1042,Oct,2021,4501231079,2021-11-09,2651," $26,932.50 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $4,512.50 ",171194,300007183,JUS
vendor 1042,Oct,2021,4501209294,2021-11-09,2651," $26,932.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22, $617.50 ,171225,100013962,BTT
vendor 1042,Oct,2021,4501231079,2021-11-09,2651," $26,932.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $12,160.00 ",171225,100013962,BTT
vendor 1042,Oct,2021,4501231079,2021-11-09,2651," $26,932.50 ",SDS7089925,SIEM Tool Implementation, $-   ,171318,930092444,BTT
vendor 1042,Oct,2021,4501209294,2021-11-09,2651," $26,932.50 ",SDS7089925,SIEM Tool Implementation, $190.00 ,171318,930092444,BTT
vendor 1042,Oct,2021,4501209294,2021-11-09,2651," $26,932.50 ",SDS7090226,2021 - Special 1 - PDO-236, $190.00 ,171318,930092498,BTT
vendor 1042,Oct,2021,4501231079,2021-11-09,2651," $26,932.50 ",SDS7090226,2021 - Special 1 - PDO-236," $8,882.50 ",171318,930092498,BTT
vendor 1042,Oct,2021,4501223619,2021-11-09,2652," $12,397.50 ",SDS7090361,IT Hardware Project," $12,397.50 ",171318,0,BTT
vendor 1033,Jun,2021,4501222272,2021-06-30,2654, $978.75 ,CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj., $978.75 ,171318,930084306,BTT
vendor 1042,Oct,2021,4501201385,2021-11-11,2656," $13,560.00 ",SDS7089877,Treasury Management System Scoping (PDO-172)," $9,330.00 ",165039,300007504,FIN
vendor 1042,Oct,2021,4501201385,2021-11-11,2656," $13,560.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $4,230.00 ",195403,300007217,JUS
vendor 1042,Oct,2021,4501231076,2021-11-11,2658," $3,780.00 ",CIO7090333,Cyber Risk Reduction Program 2021-22, $525.00 ,171225,100013962,BTT
vendor 1042,Oct,2021,4501214155,2021-11-11,2658," $3,780.00 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $3,255.00 ",171225,100013962,BTT
vendor 1042,Oct,2021,4501225192,2021-11-11,2659," $12,302.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $12,302.50 ",171225,100013962,BTT
vendor 1033,Jun,2021,4501200118,2021-06-30,2662," $26,418.00 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202), $773.50 ,171225,930088172,BTT
vendor 1033,Jun,2021,4501200118,2021-06-30,2662," $26,418.00 ",SDS7090226,2021 - Special 1 - PDO-236," $25,644.50 ",171318,930092498,BTT
vendor 1042,Oct,2021,4501228074,2021-12-09,2665," $16,675.00 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping, $920.00 ,171293,930092096,JUS
vendor 1042,Oct,2021,4501196846,2021-12-09,2665," $16,675.00 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping," $1,265.00 ",171293,930092096,JUS
vendor 1042,Oct,2021,4501228074,2021-12-09,2665," $16,675.00 ",SDS7089258,TCF122 Collections - D&I," $3,680.00 ",171318,300007164,JUS
vendor 1042,Oct,2021,4501196846,2021-12-09,2665," $16,675.00 ",SDS7089258,TCF122 Collections - D&I," $5,635.00 ",171318,300007164,JUS
vendor 1042,Oct,2021,4501196846,2021-12-09,2665," $16,675.00 ",SDS7090220,Update Inmate Phones File Transfer - PDO-234, $920.00 ,195113,300007090,JUS
vendor 1042,Oct,2021,4501228074,2021-12-09,2665," $16,675.00 ",SDS7090220,Update Inmate Phones File Transfer - PDO-234, $920.00 ,195113,300007090,JUS
vendor 1042,Oct,2021,4501228074,2021-12-09,2665," $16,675.00 ",SDS7090263,PDO-249-Maximizer Upgrade UAT and PRD Environments, $920.00 ,195344,300007507,JUS
vendor 1042,Oct,2021,4501196846,2021-12-09,2665," $16,675.00 ",SDS7090263,PDO-249-Maximizer Upgrade UAT and PRD Environments," $1,552.50 ",195344,300007507,JUS
vendor 1042,Oct,2021,4501200258,2021-12-09,2666," $22,910.00 ",CIO7089502,Project Delivery Process," $22,910.00 ",171318,930092357,BTT
vendor 1042,Nov,2021,4501222423,2021-12-09,2669," $21,206.25 ",SDS7090345,SPD - Application Optimization," $21,206.25 ",171318,930092720,BTT
vendor 1042,Nov,2021,4501200191,2021-12-09,2670," $10,023.75 ",CIO7089502,Project Delivery Process," $10,023.75 ",171318,930092357,BTT
vendor 1042,Nov,2021,4501223621,2021-12-09,2671," $22,076.25 ",SDS7090317,PDO-274 -  inFACT Security Upgrade - Scoping," $6,851.25 ",171293,930092091,FAM
vendor 1042,Nov,2021,4501223621,2021-12-09,2671," $22,076.25 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $7,612.50 ",171293,930092092,FAM
vendor 1042,Nov,2021,4501223621,2021-12-09,2671," $22,076.25 ",SDS7090319,PDO-275 - PGT SOA Accounting System Replacement - Scoping," $7,612.50 ",171293,930092093,FIN
vendor 1042,Nov,2021,4501231485,2021-12-09,2675," $17,970.00 ",SDS7089877,Treasury Management System Scoping (PDO-172)," $2,250.00 ",165039,300007504,FIN
vendor 1042,Nov,2021,4501231485,2021-12-09,2675," $17,970.00 ",SDS7090360,PDO-295 - eConsent," $14,850.00 ",171318,930092795,BTT
vendor 1042,Nov,2021,4501231485,2021-12-09,2675," $17,970.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203), $870.00 ,195403,300007217,JUS
vendor 1042,Nov,2021,4501231072,2021-12-09,2687," $37,301.25 ",CIO7080641,Enterprise Architecture," $37,301.25 ",171318,930092584,BTT
vendor 1042,Nov,2021,4501215292,2021-12-09,2689," $16,747.50 ",SDS7089920,LEG - Data Center Migration," $13,337.50 ",171225,100013089,LEG
vendor 1042,Nov,2021,4501215292,2021-12-09,2689," $16,747.50 ",SOM7081511,FIN - I - Hosting Services," $3,410.00 ",171318,930092437,FIN
vendor 1042,Nov,2021,4501209283,2021-12-09,2690," $19,031.25 ",SDS7090210,Network Modernization Implementation  - PDO-232," $19,031.25 ",171205,100014100,BTT
vendor 1042,Nov,2021,4501222455,2021-12-10,2692," $15,225.00 ",SDS7090093,RFSO Transition Project - D&I (PDO-214)," $15,225.00 ",171318,930092469,BTT
vendor 1042,Nov,2021,4501222450,2021-12-10,2693," $18,125.00 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $18,125.00 ",171194,300007183,JUS
vendor 1042,Nov,2021,4501206900,2021-12-10,2695," $12,535.00 ",SDS7090173,Companies Online 2008 SQL Server and Win. OS Upgrade - PDO-222," $1,092.50 ",171194,300007279,FIN
vendor 1042,Nov,2021,4501206900,2021-12-10,2695," $12,535.00 ",SDS7090192,Mobile Assessment Interface - PDO-229," $3,306.25 ",215122,300004241,MR
vendor 1042,Nov,2021,4501206900,2021-12-10,2695," $12,535.00 ",SDS7089160,Grants Portal - Scoping," $5,117.50 ",215347,300007269,MR
vendor 1042,Nov,2021,4501206900,2021-12-10,2695," $12,535.00 ",SDS7090191,Student Records Management System - PDO-228," $3,018.75 ",215748,300007509,MR
vendor 1042,Nov,2021,4501172574,2021-12-13,2701," $11,193.75 ",CIO7080621,Procurement - Services," $11,193.75 ",171318,930092701,BTT
vendor 1042,Nov,2021,4501219233,2021-12-16,2704," $21,917.50 ",SDS7090226,2021 - Special 1 - PDO-236," $21,917.50 ",171318,930092498,BTT
vendor 1042,Nov,2021,4501231079,2021-12-29,2707," $27,075.00 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $3,087.50 ",171194,300007183,JUS
vendor 1042,Nov,2021,4501231079,2021-12-29,2707," $27,075.00 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $9,737.50 ",171225,100013962,BTT
vendor 1042,Nov,2021,4501231079,2021-12-29,2707," $27,075.00 ",SDS7090226,2021 - Special 1 - PDO-236," $7,457.50 ",171318,930092498,BTT
vendor 1042,Nov,2021,4501231079,2021-12-29,2707," $27,075.00 ",SDS7090360,PDO-295 - eConsent," $6,792.50 ",171318,930092795,BTT
vendor 1033,Jul,2021,4501209289,2021-07-31,2712," $17,843.75 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $17,843.75 ",171225,930088172,BTT
vendor 1042,Nov,2021,4501223619,2021-12-17,2716," $13,050.00 ",SDS7090361,IT Hardware Project," $13,050.00 ",171318,0,BTT
vendor 1042,Nov,2021,4501231078,2021-12-17,2717," $28,927.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $26,172.50 ",171225,100013962,BTT
vendor 1042,Nov,2021,4501231078,2021-12-17,2717," $28,927.50 ",CIO7087985,Audit & Risk Management - General," $2,755.00 ",171318,930092583,BTT
vendor 1042,Nov,2021,4501225192,2021-12-17,2719," $20,072.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $20,072.50 ",171225,100013962,BTT
vendor 1042,Nov,2021,4501231076,2021-12-24,2725," $8,190.00 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $8,190.00 ",171225,100013962,BTT
vendor 1042,Nov,2021,4501200258,2021-12-24,2727," $24,055.50 ",CIO7089502,Project Delivery Process," $4,582.00 ",171318,930092357,BTT
vendor 1042,Nov,2021,4501234348,2021-12-24,2727," $24,055.50 ",CIO7089502,Project Delivery Process," $19,473.50 ",171318,930092357,BTT
vendor 1042,Nov,2021,4501228074,2021-12-24,2729," $17,508.75 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231, $57.50 ,165155,300007058,FIN
vendor 1042,Nov,2021,4501228074,2021-12-24,2729," $17,508.75 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping," $2,415.00 ",171293,930092096,JUS
vendor 1042,Nov,2021,4501228074,2021-12-24,2729," $17,508.75 ",SDS7089258,TCF122 Collections - D&I," $9,200.00 ",171318,300007164,JUS
vendor 1042,Nov,2021,4501228074,2021-12-24,2729," $17,508.75 ",SDS7090199,Smartsheet Restricted Data, $258.75 ,171318,930092585,FIN
vendor 1042,Nov,2021,4501228074,2021-12-24,2729," $17,508.75 ",SDS7090220,Update Inmate Phones File Transfer - PDO-234," $2,472.50 ",195113,300007090,JUS
vendor 1042,Nov,2021,4501228074,2021-12-24,2729," $17,508.75 ",SDS7090263,PDO-249-Maximizer Upgrade UAT and PRD Environments," $2,501.25 ",195344,300007507,JUS
vendor 1042,Dec,2021,4501206900,2022-01-04,2730, $833.75 ,SDS7090173,Companies Online 2008 SQL Server and Win. OS Upgrade - PDO-222, $57.50 ,171194,300007279,FIN
vendor 1042,Dec,2021,4501206900,2022-01-04,2730, $833.75 ,SDS7090192,Mobile Assessment Interface - PDO-229, $201.25 ,215122,300004241,MR
vendor 1042,Dec,2021,4501206900,2022-01-04,2730, $833.75 ,SDS7089160,Grants Portal - Scoping, $373.75 ,215347,300007269,MR
vendor 1042,Dec,2021,4501206900,2022-01-04,2730, $833.75 ,SDS7090191,Student Records Management System - PDO-228, $201.25 ,215748,300007509,MR
vendor 1033,Jul,2021,4501209287,2021-07-31,2731," $10,686.50 ",SDS7090093,RFSO Transition Project - D&I (PDO-214)," $10,686.50 ",171318,930092469,BTT
vendor 1042,Dec,2021,4501231485,2022-01-04,2731," $14,460.00 ",SDS7090360,PDO-295 - eConsent," $14,400.00 ",171318,930092795,BTT
vendor 1042,Dec,2021,4501231485,2022-01-04,2731," $14,460.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203), $60.00 ,195403,300007217,JUS
vendor 1042,Dec,2021,4501234348,2022-01-04,2733," $19,473.50 ",CIO7089502,Project Delivery Process," $19,473.50 ",171318,930092357,BTT
vendor 1033,Jul,2021,4501200118,2021-07-31,2733," $23,978.50 ",SDS7090226,2021 - Special 1 - PDO-236," $23,978.50 ",171318,930092498,BTT
vendor 1042,Dec,2021,4501231079,2022-01-04,2742," $12,397.50 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $1,377.50 ",171194,300007183,JUS
vendor 1042,Dec,2021,4501231079,2022-01-04,2742," $12,397.50 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $2,090.00 ",171225,100013962,BTT
vendor 1042,Dec,2021,4501231079,2022-01-04,2742," $12,397.50 ",SDS7090226,2021 - Special 1 - PDO-236," $2,090.00 ",171318,930092498,BTT
vendor 1042,Dec,2021,4501231079,2022-01-04,2742," $12,397.50 ",SDS7090360,PDO-295 - eConsent," $6,840.00 ",171318,930092795,BTT
vendor 1042,Dec,2021,4501231072,2022-01-04,2743," $34,300.00 ",CIO7080641,Enterprise Architecture," $34,300.00 ",171318,930092584,BTT
vendor 1042,Dec,2021,4501172574,2022-01-04,2747," $10,593.75 ",CIO7080621,Procurement - Services," $10,593.75 ",171318,930092701,BTT
vendor 1033,Jul,2021,4501215690,2021-07-31,2748," $12,876.00 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $2,469.75 ",111173,300007266,ARD
vendor 1033,Jul,2021,4501215690,2021-07-31,2748," $12,876.00 ",SDS7090153,Archaeological Database and Records - PDO-218," $4,356.75 ",135072,300007233,SCH
vendor 1033,Jul,2021,4501215690,2021-07-31,2748," $12,876.00 ",SDS7089762,JUS – TIF Import Docs into PRISM (PDO-055)," $2,053.50 ",171318,300007191,JUS
vendor 1033,Jul,2021,4501215690,2021-07-31,2748," $12,876.00 ",CON7089874,Pandemic Planning," $3,996.00 ",171318,930092402,BTT
vendor 1042,Dec,2021,4501219233,2022-01-04,2748," $17,077.50 ",SDS7090226,2021 - Special 1 - PDO-236," $17,077.50 ",171318,930092498,BTT
vendor 1042,Dec,2021,4501209283,2022-01-04,2756," $11,781.25 ",SDS7090210,Network Modernization Implementation  - PDO-232," $11,781.25 ",171205,100014100,BTT
vendor 1042,Dec,2021,4501223619,2022-01-04,2760," $8,482.50 ",SDS7090361,IT Hardware Project," $8,482.50 ",171318,0,BTT
vendor 1042,Dec,2021,4501223621,2022-01-05,2763," $13,666.25 ",SDS7090317,PDO-274 -  inFACT Security Upgrade - Scoping," $4,241.25 ",171293,930092091,FAM
vendor 1042,Dec,2021,4501223621,2022-01-05,2763," $13,666.25 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $4,712.50 ",171293,930092092,FAM
vendor 1042,Dec,2021,4501223621,2022-01-05,2763," $13,666.25 ",SDS7090319,PDO-275 - PGT SOA Accounting System Replacement - Scoping," $4,712.50 ",171293,930092093,FIN
